IMF Spot,Interpolation Method,Mean Frequency,Variance Frequency,Rows,Cols,Channels,Median Frequency,Skewness Frequency,Kurtosis Frequency,Mean Color,Variance Color,Median Color,Skewness Color,Kurtosis Color,File Name
IMF 11,Gaussian,8.621399035315339e-12,2.031786150080269e-23,480,640,2,8.103003065544578e-12,5.790345663490833e-35,1.347128505126922e-45,1.8156772381890578e-17,3.0809336442972544e-28,0.0,-6.411197263796992e-44,5.2494958451100484e-55,
IMF 1,Lanczos4,5385.30434283489,77864238.31704289,186,248,2,2862.630155377934,3234529526042.014,1.8662335254539632e+17,-0.5892167000800136,2316.3745801406144,-0.008166209967008564,-594650.2455942368,1144189009.6333547,
IMF 2,Lanczos4,7023.794808942288,157701907.07000276,186,248,2,2857.985464005347,9633120094904.582,9.926538309605508e+17,-3.821924175292172,4473.677681154323,-0.0580432104687259,-1378619.0593078313,1916300940.922186,
IMF 3,Lanczos4,5936.447313199831,136992280.36129338,186,248,2,2274.340044790697,8169021998138.152,7.433163703381944e+17,3.5100826539560965,3721.5001458049487,0.14650864236704908,911146.3463433959,708802259.6318202,
IMF 4,Bicubic,5906.052990587001,224333690.9299864,186,248,2,2137.2668231374787,28749904911813.105,7.129144674766245e+18,7.422469778302876,5564.382160427122,1.234866934323768,559813.3548899125,1297099389.713675,
IMF 5,Bicubic,4965.336467722754,311866217.0501428,186,248,2,1644.255470820034,99885257461651.84,8.19712967116712e+19,29.159082099135805,6445.11697570402,13.166545874584287,-85591.74110795966,472772746.45490026,
IMF 6,Lanczos4,3422.467646067885,487725239.3907242,186,248,2,928.0415788610272,917519998088088.8,2.9676766462544084e+21,74.10523848537915,5335.644902418805,73.3638155155641,150470.31568532792,71240971.20447873,
IMF 7,Bilinear,1640.5767280038067,50455328.01885695,186,248,2,496.1288215977156,4484551317129.724,5.257869255961222e+17,5.462360123599986,1122.322265032304,0.0,366590.6073647666,169993769.88039592,
IMF 8,Gaussian,2.851631984822751e-12,2.213877222662143e-24,186,248,2,2.6876362883517217e-12,1.985314003947914e-36,1.5569379981719728e-47,4.367916981203898e-17,2.2428013773206444e-28,0.0,3.5695242170479e-43,6.486886142901409e-55,
IMF 1,Lanczos4,7150.143496450323,39186485.52917399,704,939,2,5429.8293602437125,623865947274.6134,2.463131081020463e+16,-0.011136198321404986,136.61619525154074,0.011999841981881844,-4511.371778918322,1819496.2507004486,
IMF 2,Lanczos4,37437.597425475986,29828991239.431667,704,939,2,11179.233164934021,8.486969267437448e+16,4.375353476028964e+23,-24.196223818507644,46657.991024211355,-0.1121184487007224,-107765045.75911072,438361790710.4185,
IMF 3,Lanczos4,42998.440243414334,36442675973.32956,704,939,2,13007.67815066941,9.56606084773503e+16,3.3674887472263093e+23,15.839959604121955,57673.903618395554,0.02322359433366893,83416758.61460947,395393229318.8047,
IMF 4,Bicubic,36029.55318707898,25015654916.63269,704,939,2,10944.898631724185,5.186149025010226e+16,1.3768206579925128e+23,-6.500233433361116,39763.426997704286,-0.08497264824723393,-5459478.004041085,117607463150.68735,
IMF 5,Bicubic,31385.525566903998,19879967179.7964,704,939,2,9419.23182642056,3.8485473734952216e+16,1.0385129699005213e+23,-12.101608346160267,31416.714249066205,-0.2512550608432079,-20475712.05857772,129868397487.92848,
IMF 6,Bicubic,35125.59810889722,28879432402.51266,704,939,2,10314.400791205348,7.247761399839626e+16,2.4109406204810388e+23,15.634438160817075,45308.80044596546,0.3916713048819421,90727924.07445724,486357059808.5401,
IMF 7,Bicubic,20431.2304813258,13893377590.885296,704,939,2,5806.456495288587,8.936775250488371e+16,2.1393483197986803e+24,51.040145700243464,19043.315718703692,11.584454095788061,20154358.40893004,48713082805.173485,
IMF 8,Bicubic,10021.164740308841,6688057561.940118,704,939,2,2654.413455878537,9.699805234950096e+16,3.474666560278348e+24,58.7739419932652,6814.770841596474,35.668524114182404,1097662.0144255192,669853202.039499,
IMF 9,Bicubic,4430.062670895645,1552685012.3694267,704,939,2,1076.5405989008086,3560380133067716.5,2.5397601835595808e+22,16.86572985099351,2094.030171099628,0.0,305153.125752215,65047732.33252153,
IMF 10,Bicubic,1167.4220900313326,90594092.00735928,704,939,2,290.2626077259956,23278041050766.82,7.507671960148893e+18,0.9388898173381084,138.22465292799342,0.0,28334.78625853333,7637410.527658053,
IMF 11,Gaussian,1.7726082510377714e-11,8.597594069202405e-23,704,939,2,1.6656722962627785e-11,5.0896835527660275e-34,2.419938792621156e-44,4.36527568860385e-17,6.053778835269127e-28,0.0,-8.092612757568624e-42,7.958277874906555e-53,
IMF 1,Bicubic,37042.8490494809,13937076472.207928,221,441,2,12664.124948080344,2.278326696631667e+16,9.123623175437832e+22,89.07510519413955,149146.3978195326,6.988904307919649,81675627.63428403,1092538240433.9124,
IMF 2,Bicubic,52476.685285273634,25348602837.440838,221,441,2,18105.876217321427,3.5958880554914744e+16,6.946019772398159e+22,-35.361800737708954,287094.6794207815,0.0,-441440258.46196586,3846314482637.075,
IMF 3,Bicubic,34992.754865085095,10670564135.013,221,441,2,11969.850969695193,9189920799192346.0,1.0679738202961278e+22,-19.409220288334925,121672.68683285404,0.0,-179608737.7909485,1171615993661.452,
IMF 4,Bicubic,23855.306916651105,6393032276.52032,221,441,2,7724.2936090213025,7226208103051626.0,1.9905792346480846e+22,59.50673547268864,67893.75768639689,0.0,30817033.52969941,178488888575.53738,
IMF 5,Bicubic,16775.658481107508,3509442727.914676,221,441,2,5440.062392695108,3870909906654748.0,1.2594365184128733e+22,57.68435857013499,35568.74450300615,0.0,32949235.856471915,68942438147.73074,
IMF 6,Bicubic,4362.838126873499,374739343.1791264,221,441,2,1302.8984021183733,156201256405114.22,1.738476850822456e+20,19.7475709754779,3650.354181176784,0.0,578228.4092500632,365070662.33900666,
IMF 7,Bilinear,1241.094721787883,27587611.73814187,221,441,2,349.71785639503264,1463275291486.4695,9.242935906542648e+16,0.9863886225725154,297.89456240898926,0.0,139982.61848286493,77426831.78161354,
IMF 8,Gaussian,6.784254017291397e-12,1.2531983670066649e-23,221,441,2,6.37650079689793e-12,2.8088861533337126e-35,5.123070932643781e-46,1.475307906949488e-17,6.0083587310297175e-28,0.0,1.435743098073784e-42,2.5101406630680038e-53,
IMF 1,Bicubic,11216.940662336949,708099544.3347486,183,275,2,4823.512106257022,126707124671584.6,3.027505986066092e+19,-6.98494903947633,16521.88713186647,-0.08131244326434467,-3430131.5695013693,41812926474.0594,
IMF 2,Lanczos4,12828.330708646274,1021852864.0234094,183,275,2,4809.979428776547,213969699305198.1,5.8547877304507965e+19,-0.05393915579608949,23575.137334855728,0.016035115799744183,-9078927.6840219,108263125181.2669,
IMF 3,Lanczos4,7704.410477292992,326294837.0464219,183,275,2,2777.940913436746,34487359189175.09,4.773671947759445e+18,1.8096072654675803,7659.969789484038,0.10759454846480676,2106736.2538825325,6015306901.813537,
IMF 4,Bicubic,8355.974787324756,473325942.3281821,183,275,2,3030.226929056139,68831763548899.4,1.3856020484471886e+19,8.855787960947676,10714.386881977009,0.08773254548824277,9863617.504412323,16286131429.044584,
IMF 5,Lanczos4,5365.646998784514,405278119.54952633,183,275,2,1623.8017138847001,192460952510643.6,2.614980460191736e+20,37.36218232909472,7229.368618544224,11.851906839074084,443007.45893797756,572508576.1522738,
IMF 6,Lanczos4,4239.112779374983,698529421.2154099,183,275,2,1153.0469878319584,1474951979249926.2,5.636688545107602e+21,81.44294379971025,7604.4934699996875,56.80830374113945,291280.74793038977,145814015.10191023,
IMF 7,Bicubic,1857.4769540722486,99378977.34396352,183,275,2,488.1895326057369,16569627377957.074,4.561783608535121e+18,11.865912791368652,1902.5026069981855,0.0,322996.6702587659,63738528.29520522,
IMF 8,Gaussian,3.4351271725595887e-12,3.2486663202201943e-24,183,275,2,3.234554168897673e-12,3.639611964409888e-36,3.396059987833216e-47,8.73971094755096e-17,2.9902395661614307e-28,0.0,1.580248495585805e-42,1.531657929972125e-54,
IMF 1,Lanczos4,3036.966454197921,5497028.642792632,300,400,2,2469.7501266007066,22179885037.247616,228261398871068.1,-0.09576008395596293,122.65911239562182,0.0029393198712384244,-305.4509660697318,208906.31319770386,
IMF 2,Lanczos4,2321.490337354984,12963388.605491046,300,400,2,666.0393297544451,158398835901.9128,3785740519090615.0,0.0415794022608788,152.93748775267102,0.013356605963172329,90.78790752006128,242791.05245520922,
IMF 3,Lanczos4,2030.142756732129,21110196.29935392,300,400,2,367.71373731180466,544012154760.3034,2.6836628096821668e+16,0.04790119994625544,210.2616714089257,0.010126780532434876,68.8218809320499,449442.0819036994,
IMF 4,Lanczos4,2252.944983565957,36869806.56561233,300,400,2,579.3199496157306,1414598688787.6746,8.574434459464e+16,0.9887289380506392,348.5688122919558,0.06939748198880738,10578.876382339144,3140421.955931855,
IMF 5,Bicubic,3146.372368063129,152655615.30593675,300,400,2,853.4530505169072,23836325610281.73,6.63034427747735e+18,6.318955525113736,1314.698087608701,0.6273059645331124,154959.87072684205,32819925.75715328,
IMF 6,Bicubic,4810.031880340409,1371890907.8823714,300,400,2,1194.2472853776753,5060685446391270.0,3.7290581812543008e+22,67.86692178325629,7019.308549100899,36.250608397810936,389603.1446553528,109652108.06497528,
IMF 7,Lanczos4,4160.4575715010715,1197669204.1172645,300,400,2,989.0603176887568,3780782685753855.0,2.5010513678346777e+22,61.47524841251088,6345.615593632784,0.0,413077.31666633335,90775094.07178792,
IMF 8,Gaussian,1272.4573594745646,136524766.83870873,300,400,2,249.41639573700652,39329963368683.26,1.61044781241877e+19,7.300333156150622,1097.9044238957888,0.0,168856.47827150678,29061002.379284546,
IMF 9,Gaussian,5.291804799751481e-12,7.682690479705544e-24,300,400,2,4.96640190836162e-12,1.3517607050761402e-35,1.9086748923585537e-46,3.2551739082009585e-17,2.9738134470410237e-28,0.0,5.710247741665053e-44,4.0777281926991766e-55,
IMF 1,Lanczos4,5040.980287597293,17623633.30799481,768,1024,2,3934.366474361312,195874375175.04932,5723837338182517.0,0.053204895066505116,54.719148466765574,0.005669821386013074,654.1512925864023,264715.7192205982,
IMF 2,Lanczos4,4545.218901442129,42303192.18594235,768,1024,2,1582.0735591850485,869821586606.4576,3.914134119870378e+16,0.04067871906701991,80.05893159634937,0.017744371890131755,-1691.0287645932547,1498098.814918681,
IMF 3,Lanczos4,3695.654297834238,66023752.10823989,768,1024,2,555.8227529209229,2992311706373.053,3.03463711327629e+17,-0.06051688697699461,101.31674785925895,-0.00019417695604627763,-488.05179780702593,224780.49117019481,
IMF 4,Bicubic,3468.231813236272,105026067.77476786,768,1024,2,619.8853473973634,9250253556856.387,1.7289419848032696e+18,-0.258597558056829,148.7758749087511,-0.025222699670940027,-1827.7868477870072,432674.39599491213,
IMF 5,Bicubic,3571.582726703025,166954546.69890806,768,1024,2,777.509855018644,22812873053718.89,6.485244796885419e+18,-0.3821334631466288,228.36800939714126,-0.024250411554972876,-699.2982733448943,831899.92750088,
IMF 6,Bicubic,4515.907026945086,393381201.74129415,768,1024,2,1115.4312784445706,98879958586227.5,4.591215270738026e+19,-0.7666214985672121,525.5539261231496,-0.0870450618970845,-1782.345421634327,6215373.29066154,
IMF 7,Bicubic,6680.133490726784,1783847588.4693317,768,1024,2,1640.8112924090506,1834437804251828.0,4.49826822809743e+21,8.785704960283157,2247.8334778935764,0.9132079186657248,324918.6652161859,91786432.45033038,
IMF 8,Bicubic,9419.007168329588,9068856118.657923,768,1024,2,2287.6343307782745,1.9464592166127578e+17,9.035530414791076e+24,65.19321008564232,7394.302622287973,47.94550777589157,679073.5443519761,194556214.3493013,
IMF 9,Bicubic,7767.494047919605,5389051272.962594,768,1024,2,1913.7157201861505,5.766157168971581e+16,1.7085644737757833e+24,43.08022897133119,5073.345525763095,0.0,620590.1269136589,136427175.93838277,
IMF 10,Gaussian,2696.674074866828,492599436.39095545,768,1024,2,672.629641750656,335215510119669.0,4.0407751534602145e+20,4.469841826220124,615.639979503966,0.0,106054.73747900773,22109680.889349744,
IMF 11,Gaussian,1.3579199860350918e-11,5.0363457679325007e-23,768,1024,2,1.2746512143597284e-11,2.2651838581166816e-34,8.244108791349361e-45,3.2065279251258794e-17,2.985093662660573e-28,0.0,9.443734378081127e-45,5.4344235676125566e-55,
IMF 1,Bicubic,9828.765498495559,210779476.66816825,1067,1600,2,5124.820146273223,13245409832326.953,1.3218188263483628e+18,0.14888295049961311,180.029443457365,0.0070604244550581926,22177.589247262767,52359780.42233738,
IMF 2,Bicubic,11510.975350949775,522444667.2125463,1067,1600,2,3660.0275160155256,76694075064948.3,2.318052359359483e+19,0.6032827826425262,383.27430008491655,0.006643581827655683,-38361.566649337896,90935290.60920791,
IMF 3,Bicubic,12564.495668551805,880082918.1757922,1067,1600,2,3777.256625083708,189456254452123.03,7.492949088258792e+19,0.8197123243648907,607.3115941870377,0.0,-8455.917150645759,79072755.00984009,
IMF 4,Bicubic,12995.598274875734,1436336811.787656,1067,1600,2,3830.1539261329467,537829328020665.3,3.6448253384443566e+20,0.4366718086227547,940.075476535215,0.0,-155452.3492468625,130640019.31079352,
IMF 5,Bicubic,10947.411826379852,1359561069.5017483,1067,1600,2,3097.627368536108,467829793495167.5,2.50846393615586e+20,0.4488184471593917,866.3677367895108,0.0,-11297.89331252837,64840635.82025643,
IMF 6,Bicubic,10192.554481889969,1995482904.444404,1067,1600,2,2639.422237891714,1110826107555230.4,9.401353137920782e+20,0.5256331601630573,1229.4396606424054,0.0,12659.231842474435,84714176.59214129,
IMF 7,Bicubic,11341.568556435059,4213313436.779473,1067,1600,2,2827.749510591073,5148384749730067.0,1.1505393566929918e+22,5.263859217980154,2515.60517302398,0.01749928803858336,-60378.55395781406,190793460.1510544,
IMF 8,Bicubic,11136.8865560366,9082414755.1976,1067,1600,2,2619.3334099706626,1.1801567841528771e+17,5.443045471406141e+24,32.15157740517862,4358.992212204889,11.260236439156932,157222.49807980438,112852666.2115233,
IMF 9,Bicubic,7927.036845652102,8695583464.828918,1067,1600,2,1745.1218342737345,2.2776177958399923e+17,1.5017995905063218e+25,41.604903113164674,3399.316349257466,0.0,175575.49964573595,37405139.04858838,
IMF 10,Bicubic,3517.7737430553075,1647895749.7216823,1067,1600,2,748.8686103964743,4003931642348912.0,3.0165828771614703e+22,8.490484001626012,900.4225072317531,0.0,96175.91496826844,12455183.66326366,
IMF 11,Gaussian,512.3155223931694,67360767.87918167,1067,1600,2,85.99298291514658,21216176703160.28,7.710039823630623e+18,0.3663581297416846,39.476392705816025,0.0,4473.211331513614,535755.5079976732,
IMF 12,Gaussian,1.740113534091575e-11,8.267099727195033e-23,1067,1600,2,1.6343524214091365e-11,4.734480073626853e-34,2.2094570880451367e-44,1.3095975413130552e-17,2.257908948173687e-28,0.0,-1.8405314655255153e-44,3.541589396774989e-55,
IMF 1,Bicubic,4830.243393833008,20424938.06353511,480,640,2,3592.3947426829855,307376876314.8613,1.0661588574521722e+16,0.040135864180719336,142.43390118012303,0.00035050485811116694,-133.33669066686338,317080.39651283924,
IMF 2,Bicubic,4083.737021439609,47129174.42135692,480,640,2,1105.3532876486722,1570400401890.37,1.1388650754199997e+17,-0.1108926567854839,207.689794230238,-0.02492775199844612,11.781678591380212,626753.1512653681,
IMF 3,Lanczos4,4166.126941891568,98824696.02465636,480,640,2,708.5214978761059,6095199825464.446,8.302333029430166e+17,0.1620606022474797,378.1681039413138,-0.023921098592524725,57870.39782232125,35882036.73060881,
IMF 4,Lanczos4,4409.5303017681235,170141527.65627018,480,640,2,1034.0315238367534,14910925988038.807,1.9309936134721457e+18,-0.14947496878295455,617.1179083355347,-0.0413598035173738,-68555.6042221598,99267608.44181655,
IMF 5,Bicubic,5651.468155445957,414826207.7295794,480,640,2,1553.6188475811432,76914843630212.66,2.0335075784235598e+19,-1.236474117282237,1452.7852594968717,-0.13862074740840086,-344228.5305449228,361376230.5251431,
IMF 6,Lanczos4,6730.985739138338,1187325335.7574215,480,640,2,1765.1210365463812,802888512972747.9,1.2591924303133622e+21,12.82678118564229,3847.9460306978967,3.061867732311049,601748.3861247497,457878025.66582805,
IMF 7,Bicubic,6836.120590204673,3170059325.3504467,480,640,2,1702.570653597961,2.723248270445939e+16,4.875318739344032e+23,63.69487331749785,6414.290815132575,42.87195955361004,291149.9718852029,145372821.60102168,
IMF 8,Bicubic,4829.0954083175375,1557810070.6755846,480,640,2,1185.5608591296887,5339411646725670.0,4.775283883419529e+22,35.48188848714457,3887.943900382644,0.0,434448.15387568687,104412381.74251226,
IMF 9,Gaussian,1091.72764648793,83773826.52997911,480,640,2,246.05246266411308,18438257069648.574,5.162301921142884e+18,2.069988991230264,272.29618654000467,0.0,38863.975161288814,6107559.9507237375,
IMF 10,Gaussian,484.68313863216247,10067862.304288607,480,640,2,114.62355756044586,548834266601.4714,3.338089993944517e+16,0.20678386782418964,33.49493590454327,0.0,6151.989877431196,1211403.173732081,
IMF 11,Gaussian,8.011940243900959e-12,1.759838180023239e-23,480,640,2,7.536158508099542e-12,4.6558432992573257e-35,1.0038152054928523e-45,1.220016564625522e-17,2.66241935374943e-28,0.0,-8.261132819089947e-44,4.592098209097451e-55,
IMF 1,Lanczos4,6468.454316357054,64496042.55058626,468,625,2,3977.6137104697978,1880510869482.5613,8.520475276844053e+16,-0.04732598052722256,363.54286723749686,-0.002686245741846893,25436.88719803058,59076282.445576794,
IMF 2,Lanczos4,7678.342215433186,177337384.77344736,468,625,2,2919.8336108612257,9443590977737.82,7.412211159205139e+17,-0.1046633765513665,807.8328881442783,0.0006216542100855772,-99125.75347147613,350203573.08858263,
IMF 3,Lanczos4,6289.908857579299,180603804.6245936,468,625,2,1880.463816323714,13411850239002.686,1.8448865806758336e+18,0.8889449552902007,751.9166420331245,0.04224319071900026,103952.45077390905,80667572.36764577,
