IMF Spot,Mean Frequency,Variance Frequency,Rows,Cols,Median Frequency,Skewness Frequency,Kurtosis Frequency,Mean Color,Variance Color,Median Color,Skewness Color,Kurtosis Color,Interpolation Method
IMF 3,5558.576641,260709762.0,500.0,711.0,1734.064897,30300000000000.0,4.47e+18,-0.184399968,820.2403602999997,-0.013267285,-778217.2446,1241311922.0,Lanczos4
IMF 4,7160.187422,554632493.3,500.0,711.0,2273.16095,108000000000000.0,2.68e+19,1.306220317,1702.6560309999998,0.03662621,1835967.378,3823028162.0,Bicubic
IMF 5,7475.622888,796705483.4,500.0,711.0,2308.8238579999997,271000000000000.0,1.78e+20,6.274322884,2358.918163,0.458287173,1664824.352,2784706341.0,Bicubic
IMF 6,7690.831386,2696230730.0,500.0,711.0,2091.435605,1.16e+16,1.43e+23,41.94975355,5990.9344009999995,9.691038021,1013817.6540000001,830667982.2,Bicubic
IMF 7,6139.501747,4162530853.0,500.0,711.0,1420.84293,5.27e+16,1.29e+24,73.1170652,6468.871807,64.00458468,380700.1921,117495042.5,Bicubic
IMF 8,3536.3758789999997,1097745301.0,500.0,711.0,782.1127366000003,1720000000000000.0,6.75e+21,18.87245371,2766.900125,0.0,435430.3953,89365422.25,Bicubic
IMF 9,696.6087832000003,34197874.44,500.0,711.0,161.32424790000005,4640000000000.0,7.42e+17,0.595941695,97.20642379,0.0,17826.41188,3569048.2539999997,Bicubic
IMF 10,9.23e-12,2.33e-23,500.0,711.0,8.68e-12,7.019999999999999e-35,1.7499999999999994e-45,-9.65e-18,3.0499999999999995e-28,0.0,-6.73e-43,9.78e-55,Gaussian
IMF 1,7240.078909000003,294698354.0,500.0,667.0,2916.197075,34300000000000.0,6.12e+18,0.27193219,1040.756927,0.116923499,-663696.8397,1008380557.0,Bicubic
IMF 2,11929.73042,895100977.1,500.0,667.0,4374.582339000001,185000000000000.0,5.71e+19,2.525392695,3104.325375,0.0,3802332.337,7751838697.0,Bicubic
IMF 3,7469.969308,317648885.0,500.0,667.0,2682.451306,33700000000000.0,4.86e+18,0.425872724,1119.606718,0.0,777502.0496,1586329046.0,Bicubic
IMF 4,8987.93053,667298134.0,500.0,667.0,3064.927569,163000000000000.0,7.44e+19,-3.520814544,2230.7253920000007,0.0,-1530139.5590000001,1762142976.0,Bicubic
IMF 5,6182.188744,447381699.4,500.0,667.0,1940.6165030000002,109000000000000.0,4.89e+19,-2.283832145,1450.859544,0.0,-324719.4683,199147326.8,Bicubic
IMF 6,5258.292412,875316217.8,500.0,667.0,1413.191059,804000000000000.0,2.22e+21,14.99572711,2482.671967,4.536010023,127643.8947,68028698.35,Bicubic
IMF 7,4416.955994,1579871177.0,500.0,667.0,1050.259689,8190000000000000.0,8.51e+22,37.43658775,3394.246057,5.784246601,232447.8941,47469629.03,Bicubic
IMF 8,2308.379311,367604536.7,500.0,667.0,526.1268107,265000000000000.0,4.45e+20,9.586498542000001,1026.339381,0.0,116134.6332,15999994.19,Bicubic
IMF 9,5.070000000000001e-12,7.02e-24,500.0,667.0,4.76e-12,1.17e-35,1.5999999999999998e-46,-3.0099999999999998e-18,9.809999999999999e-29,0.0,-9.04e-45,1.1699999999999999e-55,Gaussian
IMF 1,5624.30371,113252895.8,500.0,667.0,2551.125107,6510000000000.0,5.25e+17,-0.265138551,434.36954580000014,-0.0064312069999999995,-51500.88409,98618330.83,Lanczos4
IMF 2,8489.855835,354213582.9,500.0,667.0,3115.249444,36800000000000.0,5.24e+18,-0.293909183,1278.148205,0.01390135,-643982.5957,945854432.6,Lanczos4
IMF 3,7058.147089,275765220.0,500.0,667.0,2532.26462,25100000000000.0,2.98e+18,-0.13406009800000002,976.2418787999999,-0.009475001,459740.5544,838208980.1,Lanczos4
IMF 4,6683.702248,395492487.3,500.0,667.0,2246.598121,73300000000000.0,2.21e+19,0.066404321,1319.828763,-0.026651115,371274.1865,742126497.2,Bicubic
IMF 5,4806.313206,296416804.7,500.0,667.0,1520.518842,60700000000000.0,2.16e+19,-0.7875513270000001,957.4530802000003,-0.008219851,-43739.950319999996,88188583.38,Bicubic
IMF 6,5549.7143,1271207450.0,500.0,667.0,1472.3949710000006,2580000000000000.0,1.6e+22,25.26627617,3265.683592000001,3.985446425,538730.7799,369995654.6,Bicubic
IMF 7,3962.365033,2079338391.0,500.0,667.0,893.0209855,2.06e+16,3.64e+23,55.87612554,3159.833791,61.98933813,219841.4425,71316683.99,Bicubic
IMF 8,1347.555552,317055312.7,500.0,667.0,222.92964320000002,253000000000000.0,4.6e+20,10.04747892,855.1837554,0.0,74685.13406,8967840.633,Bicubic
IMF 9,266.61459909999996,13853425.66,500.0,667.0,38.34963644,1410000000000.0,1.61e+17,0.494425181,41.50819442,0.0,3546.4112159999995,311602.2515,Gaussian
IMF 10,6.570000000000001e-12,1.18e-23,500.0,667.0,6.179999999999999e-12,2.58e-35,4.55e-46,4.94e-17,1.65e-28,0.0,-2.24e-44,3.52e-55,Gaussian
IMF 1,3398.2478170000004,23004433.22,500.0,667.0,1789.4678850000007,501000000000.0,1.96e+16,0.37848128600000003,103.4625134,0.04709851,3699.4713899999997,3279735.91,Bicubic
IMF 2,4385.8202740000015,73560522.57,500.0,667.0,1416.628443,3290000000000.0,2.59e+17,0.161541561,278.2226061,0.0,-14620.26706,15494795.0,Bicubic
IMF 3,4473.052304,119520902.2,500.0,667.0,1280.542072,7150000000000.0,6.26e+17,0.408729525,418.2110483,0.0,44697.87805,37512281.74,Bicubic
IMF 4,4921.729314,228467539.6,500.0,667.0,1394.834911,25200000000000.0,3.91e+18,0.5723987979999999,757.3663897999999,0.0,19567.32537,40638534.67,Bicubic
IMF 5,5387.876264,416745643.0,500.0,667.0,1516.677207,86800000000000.0,2.68e+19,0.466445261,1336.438662,0.0,12502.10183,49517135.66,Bicubic
IMF 6,6893.782123000001,1232482570.0,500.0,667.0,1874.9932219999998,836000000000000.0,1.27e+21,11.82664208,3698.2318909999995,4.570118068999999,-415538.8431,562501695.7,Bilinear
IMF 7,4796.231339,1960582865.0,500.0,667.0,1149.82806,1.33e+16,1.88e+23,47.16632614,3723.123885,24.55615387,136637.4011,62566422.88,Bicubic
IMF 8,2250.8093489999997,361861135.1,500.0,667.0,500.75236960000007,221000000000000.0,3.23e+20,9.086694724,1017.6636970000001,0.0,122389.9333,19123347.97,Bilinear
IMF 9,5.94e-12,9.69e-24,500.0,667.0,5.57e-12,1.9199999999999997e-35,3.05e-46,1.0800000000000001e-17,1.3500000000000002e-28,0.0,-1.54e-44,1.74e-55,Gaussian
IMF 1,3407.179599,9640362.315,700.0,500.0,2478.524129,77161190631.0,1460000000000000.0,-0.065866366,60.70776202,0.014894756,-4635.323902,1341090.625,Lanczos4
IMF 2,3300.886864,24150168.72,700.0,500.0,1100.0506269999996,343000000000.0,8510000000000000.0,0.072982685,100.12616729999999,0.011090033000000001,1220.465152,1071541.898,Lanczos4
IMF 3,3367.590836,55002818.75,700.0,500.0,951.9144994999999,2270000000000.0,1.64e+17,-0.097512053,189.5433108,0.002442878,-5048.706344,3481629.9510000013,Lanczos4
IMF 4,3368.136285,86475151.82,700.0,500.0,982.6079166000001,5690000000000.0,5.95e+17,0.491053631,279.2431345,0.048599649,9703.517365,3596669.873,Lanczos4
IMF 5,3876.4231,203463700.9,700.0,500.0,1108.871097,45900000000000.0,2.31e+19,1.9999909519999999,620.2581988,0.185199268,36176.219919999996,9560351.461000001,Bicubic
IMF 6,4064.138124,381247230.6,700.0,500.0,1088.614619,126000000000000.0,8.29e+19,5.273246599999999,1108.662725,0.944990914,85567.49208,18146007.63,Bicubic
IMF 7,4785.54179,2306939111.0,700.0,500.0,1047.549883,1.43e+16,2.02e+23,46.28343792,4514.53058,20.14204344,234671.8981,53431496.84,Bicubic
IMF 8,4107.791861,3204105994.0,700.0,500.0,851.2159585,3.24e+16,6.11e+23,60.84142022,5501.121437,3.8923205739999998,264153.5757,54561431.07,Bicubic
IMF 9,2076.7909059999997,524356279.8,700.0,500.0,429.6629676,462000000000000.0,6.96e+20,9.392780705,1422.2595,0.0,217059.6983,36510636.88,Bicubic
IMF 10,9.11e-12,2.2699999999999997e-23,700.0,500.0,8.55e-12,6.86e-35,1.6699999999999992e-45,-3.45e-17,3.02e-28,0.0,-6.639999999999999e-45,4.8399999999999995e-55,Gaussian
IMF 1,21990.87138,6171520049.0,500.0,667.0,7307.413511,5120000000000000.0,5.69e+21,-7.674710148,19896.47655,-0.008073196999999999,-13189617.93,52983360940.0,Lanczos4
IMF 2,36864.567489999994,19659840992.0,500.0,667.0,11585.772140000001,3.24e+16,7.36e+22,15.74283241,62777.162710000004,0.047874532000000004,85559330.1,407000000000.0,Lanczos4
IMF 3,28838.59103,11240268599.0,500.0,667.0,9211.024663,1.27e+16,1.92e+22,10.05565859,36096.58368,0.050961941,83868219.97,399000000000.0,Lanczos4
IMF 4,25425.6607,9750267206.0,500.0,667.0,7934.589981999998,1.04e+16,1.4e+22,-2.6981672939999997,31167.32688,-0.046465411,70243273.61,600000000000.0,Bicubic
IMF 5,25594.931790000002,10022777332.0,500.0,667.0,7925.329572,1.26e+16,2.36e+22,-14.14443264,31817.559810000002,-0.25706621399999996,-54084425.23,179000000000.0,Bicubic
IMF 6,13400.2128,3144841571.0,500.0,667.0,4099.5792759999995,2400000000000000.0,2.93e+21,7.0010461479999995,9919.223056,3.076432725,-8786554.809,18253120349.0,Bicubic
IMF 7,8833.028074,2857156442.0,500.0,667.0,2488.115627,1.44e+16,2.02e+23,48.08115149,6489.338783,41.5013713,-535833.318,1252569888.0,Bicubic
IMF 8,3933.756266,633345317.7,500.0,667.0,1023.4248539999999,467000000000000.0,9.35e+20,11.88205331,1804.303334,0.0,403527.2115,294379826.3,Bicubic
IMF 9,566.6366079,21967808.1,500.0,667.0,119.14487209999999,2330000000000.0,2.95e+17,0.502727049,66.58050434,0.0,8808.761347,1239411.71,Bicubic
IMF 10,5.820000000000001e-12,9.269999999999995e-24,500.0,667.0,5.47e-12,1.7999999999999993e-35,2.81e-46,-1.13e-17,1.29e-28,0.0,7.63e-44,1.65e-55,Gaussian
IMF 1,2506.755608,11825693.36,508.0,500.0,1249.5319960000004,139000000000.0,2680000000000000.0,0.077551653,71.29129691,0.004956715,3227.159169,2420778.129,Bicubic
IMF 2,4443.888992,73012302.64,508.0,500.0,1646.6999210000001,2770000000000.0,1.48e+17,-0.513128145,364.93532949999997,-0.016367624,-115864.3981,95375257.43,Bicubic
IMF 3,3907.9873409999996,81453961.19,508.0,500.0,1238.7585279999996,3910000000000.0,2.89e+17,-0.448584115,380.6110803,-0.030560272000000006,-22759.71138,16781808.32,Lanczos4
IMF 4,4669.989183,162779588.7,508.0,500.0,1519.6800130000001,15500000000000.0,2.46e+18,0.9136402659999999,725.8911972999997,0.077806273,89189.82872,61000549.34,Bicubic
IMF 5,3939.228067,206161030.5,508.0,500.0,1113.795114,31900000000000.0,8.62e+18,1.137291197,871.4567589,0.29873247199999997,10704.338090000001,17982942.93,Bicubic
IMF 6,4281.902972999998,688160715.0,508.0,500.0,1075.099625,618000000000000.0,1.56e+21,16.93943381,2494.5335670000004,4.83530892,118732.9106,37411299.85,Bicubic
IMF 7,3519.9408,1984289672.0,508.0,500.0,721.4417323,2.05e+16,3.41e+23,67.49925126,3304.794603000001,78.6406068,5789.011935,25738212.06,Bicubic
IMF 8,1747.9154629999994,449471781.1,508.0,500.0,311.0558523,461000000000000.0,1.07e+21,15.25081596,1549.014934,0.0,150773.01,19269378.22,Bicubic
IMF 9,157.31396750000005,3372998.4189999998,508.0,500.0,13.58901128,104000000000.0,3510000000000000.0,0.142854106,13.35654587,0.0,1405.126426,156915.9472,Gaussian
IMF 10,6.0499999999999995e-12,9.95e-24,508.0,500.0,5.690000000000001e-12,1.9699999999999998e-35,3.2399999999999998e-46,8.04e-19,1.83e-28,0.0,3.5299999999999997e-44,2.1899999999999997e-55,Gaussian
IMF 1,12125.94196,2436041930.0,500.0,667.0,3834.0906270000014,3080000000000000.0,8.24e+21,3.2345732160000003,7734.906046999998,0.037743987,-2616773.878,3726150618.0,Bicubic
IMF 2,14805.3498,2169814263.0,500.0,667.0,5066.0296549999985,882000000000000.0,4.7e+20,1.21104226,7161.989586,0.0,-1532244.032,9824086839.0,Bicubic
IMF 3,14589.410759999999,1935747809.0,500.0,667.0,5058.446745,739000000000000.0,3.93e+20,2.353731395,6437.034807,0.0,2676591.411,13667022604.0,Bicubic
IMF 4,12028.847029999999,1391284554.0,500.0,667.0,4035.9340079999997,459000000000000.0,2.12e+20,0.521592626,4605.3582700000015,0.0,4009143.325,5271384866.0,Bicubic
IMF 5,7402.202975,847236416.2,500.0,667.0,2260.7870199999998,328000000000000.0,1.98e+20,4.65474792,2683.06803,0.0,831676.2254,866677896.1,Bicubic
IMF 6,6490.953834,2864468382.0,500.0,667.0,1577.2047220000006,1.6e+16,2.28e+23,49.5723952,6258.022503,10.97316991,500841.4341,136848246.0,Bicubic
IMF 7,4875.985312,4261306542.0,500.0,667.0,951.8339287,5.48e+16,1.33e+24,77.24649492,6881.7999370000025,51.97949949,245665.5627,86059065.98,Bicubic
IMF 8,2143.811196,954020322.4,500.0,667.0,324.3118888,1400000000000000.0,4.11e+21,15.97310317,2619.271516,0.0,408930.9847,74734838.7,Bicubic
IMF 9,163.4248109,11307169.51,500.0,667.0,0.9095105509999999,845000000000.0,6.34e+16,0.225458717,33.93380758,0.0,5111.768160000001,772996.1697,Gaussian
IMF 10,9.91e-12,2.69e-23,500.0,667.0,9.300000000000001e-12,8.999999999999997e-35,2.3800000000000004e-45,-7.190000000000001e-18,3.75e-28,0.0,3.46e-43,2.2399999999999996e-54,Gaussian
IMF 1,5249.779331000002,61627263.81,501.0,667.0,2873.389711,2240000000000.0,1.3e+17,-0.22709831,266.8432629,0.000298451,-69278.73464,67898250.73,Bicubic
IMF 2,6108.0985869999995,124202215.9,501.0,667.0,2223.93392,6090000000000.0,4.51e+17,0.424974165,483.14385539999995,0.004306888,124117.1647,132994952.4,Lanczos4
IMF 3,6231.869909,175729559.9,501.0,667.0,2131.728026,11000000000000.0,9.52e+17,0.333540183,641.9801677999999,0.012991228,49852.6801,95247260.19,Lanczos4
IMF 4,5615.191804,220891114.8,501.0,667.0,1775.589807,21500000000000.0,3.11e+18,-0.594349726,755.0220361,-0.022327535,-68587.79405,43525792.21,Bicubic
IMF 5,6559.110686,491126388.2,501.0,667.0,2044.198705,101000000000000.0,2.87e+19,-1.1794956559999998,1597.0560369999994,-0.08175003,-44043.145730000004,168433879.5,Bicubic
IMF 6,6860.991586,1192319701.0,501.0,667.0,1902.7079600000002,881000000000000.0,1.36e+21,11.53302227,3575.892151,1.862929936,26571.69141,489495258.4,Bicubic
IMF 7,5576.769960000001,2861177348.0,501.0,667.0,1271.674868,2.4e+16,4.29e+23,58.07294335,5282.719761,33.39325934,204668.1428,70419628.85,Bilinear
IMF 8,3995.632401,1605261843.0,501.0,667.0,872.5511957999997,6530000000000000.0,6.84e+22,36.64319813,3508.8230770000005,0.0,265015.3236,41181978.03,Bicubic
IMF 9,1408.218302,158686207.3,501.0,667.0,316.6959013,55600000000000.0,2.81e+19,3.9856165669999997,464.92022460000004,0.0,59267.43659,8575315.468,Bicubic
IMF 10,247.9462051,3502385.39,501.0,667.0,54.85797582,125000000000.0,4830000000000000.0,0.118653403,10.65083655,0.0,1019.6364470000001,101025.9292,Gaussian
IMF 11,8.34e-12,1.9e-23,501.0,667.0,7.83e-12,5.25e-35,1.17e-45,-2.36e-17,2.65e-28,0.0,-2.12e-43,4.32e-55,Gaussian
IMF 1,35331.94595,22591915145.0,500.0,667.0,10880.41473,5.08e+16,1.79e+23,30.80040897,70536.37693,0.285270649,45026505.97,319000000000.0,Lanczos4
IMF 2,48527.12845,38383263425.0,500.0,667.0,15499.153580000002,9.65e+16,3.58e+23,-33.68852693,121018.4433,0.0,-173119199.1,930000000000.0,Lanczos4
IMF 3,27662.59895,10098965522.0,500.0,667.0,9053.168285,1.11e+16,1.69e+22,-10.32987439,32469.560269999998,0.0,-28285449.59,112000000000.0,Lanczos4
IMF 4,24271.12896,9138607433.0,500.0,667.0,7680.976862,1.05e+16,1.66e+22,7.995088045,29104.579719999998,0.0,-17189838.64,102000000000.0,Bicubic
IMF 5,21883.69184,8808777133.0,500.0,667.0,6651.452202,1.49e+16,7.38e+22,34.82615076,26636.23398,1.005218958,13301714.08,59462093879.0,Bicubic
IMF 6,14516.633409999999,8360150284.0,500.0,667.0,4100.869055,7.55e+16,1.82e+24,83.24062329,18770.79752,17.00886263,12476901.32,26810229109.0,Bicubic
IMF 7,5966.8633039999995,3647432061.0,500.0,667.0,1353.718052,2.91e+16,5.34e+23,61.429003,7270.062354000002,0.0,807133.1346,291625136.0,Bicubic
IMF 8,2398.215118,457761910.6,500.0,667.0,573.8850669,342000000000000.0,4.33e+20,8.507144845,1317.473603,0.0,201540.2047,36833765.88,Bicubic
IMF 9,214.98198709999997,10140261.47,500.0,667.0,19.82791783,706000000000.0,4.99e+16,0.212522144,30.49899842,0.0,4424.880891,650018.7618,Gaussian
IMF 10,1.4199999999999994e-11,5.49e-23,500.0,667.0,1.33e-11,2.6e-34,9.9e-45,-2.6200000000000002e-17,7.68e-28,0.0,3.379999999999998e-42,1.91e-53,Gaussian
IMF 1,1960.3933719999998,9543695.671,500.0,667.0,792.926804,105000000000.0,1890000000000000.0,0.006436181,40.14040188,-0.00027133400000000003,192.28672780000002,587676.2302,Bicubic
IMF 2,2706.14073,26529978.26,500.0,667.0,911.1351588,572000000000.0,1.84e+16,-0.015310386,101.5085389,0.0027127790000000002,164.2232431,2172623.8680000002,Bicubic
IMF 3,3030.5830370000012,51846075.56,500.0,667.0,943.8453625,2170000000000.0,1.41e+17,-0.0019483579999999999,183.0000235,0.0057350859999999995,524.1595791999998,3579376.27,Bicubic
IMF 4,3686.5801880000004,121381642.8,500.0,667.0,1107.205206,9500000000000.0,1.04e+18,-0.086665508,404.70768039999996,-0.021097217999999997,21289.421919999997,26266913.72,Bicubic
IMF 5,4561.81349,286698632.5,500.0,667.0,1337.953378,49700000000000.0,1.21e+19,0.966079437,921.1319822999999,-0.018147725,44081.82707,40715742.33,Bicubic
IMF 6,6115.097263000002,1528453014.0,500.0,667.0,1547.4596470000001,2170000000000000.0,6.84e+21,18.05562533,4369.189081,3.137259815,37356.017439999996,233293171.3,Bicubic
IMF 7,5751.73819,4048202402.0,500.0,667.0,1272.830587,4.62e+16,1.04e+24,72.69604191,6953.021304000001,67.68613781,171244.99399999998,136025178.2,Bicubic
IMF 8,3611.6456840000014,1841602276.0,500.0,667.0,668.7522319,6260000000000000.0,5.25e+22,33.59192574,4432.740727,0.0,517506.2128,94345402.55,Bicubic
IMF 9,1074.502672,161639027.0,500.0,667.0,189.9557405,57200000000000.0,2.41e+19,2.6916777260000004,480.8915518,0.0,90643.06833,18158033.39,Bilinear
IMF 10,8.439999999999999e-12,1.94e-23,500.0,667.0,7.93e-12,5.310000000000001e-35,1.2099999999999999e-45,1.45e-18,2.7200000000000002e-28,0.0,-2.59e-44,3.779999999999998e-55,Gaussian
IMF 1,10549.2957,1413724307.0,500.0,667.0,3548.4129590000002,540000000000000.0,2.61e+20,-3.477886933,4560.653769,0.004947486,-8483540.247000001,19736713452.0,Bicubic
IMF 2,13511.005169999999,2122621407.0,500.0,667.0,4510.396734,934000000000000.0,5.34e+20,4.491677607,6891.874811,0.008653488,9132275.492999999,24122930241.0,Bicubic
IMF 3,14967.49735,2839724791.0,500.0,667.0,4688.612886999998,1380000000000000.0,7.98e+20,3.6683722060000004,9173.20202,0.004712204,36483726.6,178000000000.0,Bicubic
IMF 4,8110.328667,665382108.6,500.0,667.0,2628.70644,148000000000000.0,4.39e+19,-1.96242889,2188.531301,-0.015562295,-680490.0602,766645448.6,Bicubic
IMF 5,6937.689829000001,652732139.6,500.0,667.0,2101.844171,169000000000000.0,5.78e+19,-1.618929883,2098.919335,0.0,-628158.0317,562801456.1,Bicubic
IMF 6,6840.384511,879698917.1,500.0,667.0,2014.0565420000007,386000000000000.0,3.94e+20,9.033772319,2696.47125,4.358093617,-829347.5987,1321733054.0,Bicubic
IMF 7,4698.959088000001,851292136.1,500.0,667.0,1190.959092,1520000000000000.0,8.73e+21,21.83122559,2142.205243,7.277502629,-35831.72765,59883501.73,Bicubic
IMF 8,2689.454346,439145822.9,500.0,667.0,646.1939852,425000000000000.0,1.02e+21,12.00353937,1194.3827720000004,0.0,59098.957,25575856.23,Bicubic
IMF 9,1187.081162,59712794.01,500.0,667.0,306.4895943,10200000000000.0,2.38e+18,1.444028936,181.1890104,0.0,19184.723430000002,3416309.463,Bicubic
IMF 10,4.2e-12,4.809999999999999e-24,500.0,667.0,3.95e-12,6.679999999999999e-36,7.5799999999999955e-47,1.05e-17,6.74e-29,0.0,1.85e-44,7.56e-56,Gaussian
IMF 1,10478.28079,752815269.1,500.0,667.0,3850.222639,152000000000000.0,4.43e+19,-2.542642878,2580.070612,-0.003316366,-2674871.9469999997,3595422788.0,Bicubic
IMF 2,18193.97021,2494373988.0,500.0,667.0,6482.980381,944000000000000.0,4.97e+20,4.12520168,8454.930357,0.00245959,15645499.85,40349980920.0,Bicubic
IMF 3,12770.5591,1247912514.0,500.0,667.0,4407.3644060000015,313000000000000.0,1.03e+20,0.379394324,4230.739699000002,0.01429827,3271391.856,12284967152.0,Bicubic
IMF 4,12495.25299,1299007660.0,500.0,667.0,4342.555432,355000000000000.0,1.28e+20,-0.39296279700000003,4363.080984,0.0,-1602176.416,3474939023.0,Bicubic
IMF 5,13470.14076,1949220758.0,500.0,667.0,4453.745689,777000000000000.0,4.17e+20,0.384171205,6388.6543619999975,0.0,-3724208.856,11515357419.0,Bicubic
IMF 6,10119.7516,2047460338.0,500.0,667.0,2947.461509,1340000000000000.0,1.32e+21,7.145296725,6395.3306729999995,2.316417377,-443046.5485,782957844.2,Bicubic
IMF 7,9569.491458,5324220330.0,500.0,667.0,2436.085935,3.44e+16,5.17e+23,58.35261373,12834.23933,17.06051183,-281483.217,992999531.4,Bicubic
IMF 8,6503.903865,3643729922.0,500.0,667.0,1500.6143140000001,1.73e+16,2.04e+23,47.16905468,8827.646059,0.0,898100.3611,350206999.5,Bicubic
IMF 9,2651.541699,701979683.6,500.0,667.0,548.6681295,605000000000000.0,8.3e+20,9.419217357,2037.2464309999998,0.0,435528.2409,101752607.1,Bicubic
IMF 10,515.4814161,23912845.18,500.0,667.0,99.11380402,2430000000000.0,2.58e+17,0.320982805,72.39641913,0.0,17012.82967,4133196.6760000004,Bilinear
IMF 11,8.73e-12,2.0899999999999997e-23,500.0,667.0,8.2e-12,6.1e-35,1.4300000000000006e-45,6.75e-17,2.9100000000000003e-28,0.0,2.2399999999999996e-43,5.7899999999999994e-55,Gaussian
IMF 1,3058.751403,42156796.62,500.0,669.0,1435.7023880000006,1980000000000.0,1.22e+17,0.17687369,153.9679885,0.007031795,49725.23416,29727525.67,Bicubic
IMF 2,3194.5277969999997,37775590.28,500.0,669.0,1101.693415,1100000000000.0,4.82e+16,-0.051441459,143.43710900000005,0.001162246,14679.86039,15349649.97,Bicubic
IMF 3,3591.098369,83477217.7,500.0,669.0,1054.607143,4470000000000.0,3.24e+17,0.334565745,287.9992921,0.011171601000000001,84301.2015,58127401.38,Bicubic
IMF 4,3644.106258,121650192.9,500.0,669.0,1072.416289,9820000000000.0,1.07e+18,0.373172049,403.23803219999996,0.07382000799999999,-20954.51922,14725479.0,Bicubic
